#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PPARD	PPARGC1B	9606.ENSP00000310928	9606.ENSP00000312649	0	0	0	0	0.049	0	0	0.773	0.775
PPARGC1B	STAT6	9606.ENSP00000312649	9606.ENSP00000300134	0	0	0	0	0.049	0	0	0.445	0.449
PPARGC1B	SOD2	9606.ENSP00000312649	9606.ENSP00000446252	0	0	0	0	0	0	0	0.418	0.418
PPARGC1B	THRAP3	9606.ENSP00000312649	9606.ENSP00000346634	0	0	0	0	0	0	0.900	0	0.900
PPFIA4	SYN1	9606.ENSP00000402576	9606.ENSP00000295987	0	0	0	0	0.155	0	0.500	0.189	0.627
PPFIA4	TSPOAP1	9606.ENSP00000402576	9606.ENSP00000345824	0	0	0	0	0.053	0	0.500	0.348	0.664
PPFIA4	SYN3	9606.ENSP00000402576	9606.ENSP00000351614	0	0	0	0	0.060	0	0.500	0.196	0.589
PPFIA4	PTPRF	9606.ENSP00000402576	9606.ENSP00000353030	0	0	0	0	0	0.099	0.500	0.379	0.696
PPFIA4	PTPRD	9606.ENSP00000402576	9606.ENSP00000370593	0	0	0	0	0.072	0.099	0.500	0.213	0.627
PPFIA4	RIMS2	9606.ENSP00000402576	9606.ENSP00000427018	0	0	0	0	0.055	0.105	0	0.499	0.540
PPP1R12A	RYR2	9606.ENSP00000389168	9606.ENSP00000355533	0	0	0	0	0.051	0	0	0.426	0.432
PPP2R1A	RBX1	9606.ENSP00000324804	9606.ENSP00000216225	0	0	0	0	0.160	0	0.500	0.113	0.595
PPP2R1A	STAG2	9606.ENSP00000324804	9606.ENSP00000218089	0	0	0	0	0.054	0	0	0.675	0.679
PPP2R1A	RPS27A	9606.ENSP00000324804	9606.ENSP00000272317	0	0	0	0	0.120	0.053	0.500	0.096	0.573
PPP2R1A	PTPN11	9606.ENSP00000324804	9606.ENSP00000489597	0	0	0	0	0.079	0	0.500	0.209	0.604
PPP2R1A	PPP6C	9606.ENSP00000324804	9606.ENSP00000392147	0	0	0	0	0.096	0.297	0	0.687	0.784
PPP2R1A	STK26	9606.ENSP00000324804	9606.ENSP00000377867	0	0	0	0	0.084	0.794	0	0.395	0.876
PPP2R1A	PRKCB	9606.ENSP00000324804	9606.ENSP00000496129	0	0	0	0	0.044	0	0.900	0.101	0.906
PPP2R1A	RYR2	9606.ENSP00000324804	9606.ENSP00000355533	0	0	0	0	0	0	0.900	0.136	0.909
PPP2R1A	PTPA	9606.ENSP00000324804	9606.ENSP00000377036	0	0	0	0	0.129	0.941	0.720	0.899	0.998
PPP2R1A	STRIP1	9606.ENSP00000324804	9606.ENSP00000358810	0	0	0	0	0.149	0.998	0	0.939	0.999
PPP2R1A	PPP2R5C	9606.ENSP00000324804	9606.ENSP00000412324	0	0	0	0	0.127	0.999	0.900	0.954	0.999
PPP2R5C	RBX1	9606.ENSP00000412324	9606.ENSP00000216225	0	0	0	0	0.067	0	0.500	0	0.513
PPP2R5C	RPS27A	9606.ENSP00000412324	9606.ENSP00000272317	0	0	0	0	0.060	0	0.500	0.064	0.521
PPP2R5C	RYR2	9606.ENSP00000412324	9606.ENSP00000355533	0	0	0	0	0	0	0.900	0.136	0.909
PPP2R5C	PTPA	9606.ENSP00000412324	9606.ENSP00000377036	0	0	0	0	0.047	0.133	0.720	0.705	0.922
PPP2R5C	PPP6C	9606.ENSP00000412324	9606.ENSP00000392147	0	0	0	0	0.122	0.301	0	0.460	0.640
PPP2R5C	PTPN11	9606.ENSP00000412324	9606.ENSP00000489597	0	0	0	0	0.057	0	0.500	0.166	0.573
PPP6C	SEC24D	9606.ENSP00000392147	9606.ENSP00000280551	0	0	0	0	0.054	0.094	0.400	0	0.440
PPP6C	RTEL1	9606.ENSP00000392147	9606.ENSP00000353332	0.041	0	0	0	0.106	0.052	0.400	0.053	0.454
PPP6C	PTPA	9606.ENSP00000392147	9606.ENSP00000377036	0	0	0	0	0.083	0.557	0	0.530	0.792
PPT1	RBX1	9606.ENSP00000493153	9606.ENSP00000216225	0	0	0	0	0.120	0	0	0.352	0.405
PPT1	RAB4A	9606.ENSP00000493153	9606.ENSP00000355651	0	0	0	0	0.042	0	0	0.428	0.428
PPT1	PSAP	9606.ENSP00000493153	9606.ENSP00000378394	0	0	0	0	0.221	0	0	0.466	0.567
PRELID1	STAT6	9606.ENSP00000302114	9606.ENSP00000300134	0	0	0	0	0.045	0	0	0.454	0.456
PRELID1	YME1L1	9606.ENSP00000302114	9606.ENSP00000318480	0	0	0	0	0.054	0	0	0.527	0.533
PRKAA2	PRKAB2	9606.ENSP00000360290	9606.ENSP00000254101	0	0	0	0	0.043	0.992	0.900	0.970	0.999
PRKAA2	RPTOR	9606.ENSP00000360290	9606.ENSP00000307272	0	0	0	0	0	0.354	0.900	0.625	0.973
PRKAA2	PRKAG1	9606.ENSP00000360290	9606.ENSP00000323867	0	0	0	0	0.110	0.991	0.900	0.927	0.999
PRKAA2	SMARCA4	9606.ENSP00000360290	9606.ENSP00000343896	0	0	0	0	0.055	0.071	0	0.427	0.453
PRKAA2	PRKN	9606.ENSP00000360290	9606.ENSP00000355865	0	0	0	0	0.042	0.318	0	0.205	0.435
PRKAB2	RPTOR	9606.ENSP00000254101	9606.ENSP00000307272	0	0	0	0	0.049	0	0.900	0.358	0.933
PRKAB2	PRKAG1	9606.ENSP00000254101	9606.ENSP00000323867	0	0	0	0	0.060	0.994	0.900	0.996	0.999
PRKAG1	RPTOR	9606.ENSP00000323867	9606.ENSP00000307272	0	0	0	0	0.067	0.058	0.900	0.395	0.939
PRKCB	PRKCD	9606.ENSP00000496129	9606.ENSP00000331602	0	0	0.061	0.886	0.117	0.614	0.900	0.119	0.966
PRKCB	RIPK4	9606.ENSP00000496129	9606.ENSP00000332454	0	0	0	0.552	0	0.514	0	0.102	0.545
PRKCB	SULT1A2	9606.ENSP00000496129	9606.ENSP00000378992	0	0	0	0	0.047	0	0	0.426	0.429
PRKCB	TRPV4	9606.ENSP00000496129	9606.ENSP00000406191	0	0	0	0	0	0	0.900	0.095	0.905
PRKCB	RPS6KA1	9606.ENSP00000496129	9606.ENSP00000435412	0	0	0	0.731	0.090	0	0	0.385	0.417
PRKCD	STAG2	9606.ENSP00000331602	9606.ENSP00000218089	0	0	0	0	0.083	0	0	0.421	0.447
PRKCD	PTPN6	9606.ENSP00000331602	9606.ENSP00000391592	0	0	0	0	0.203	0.300	0	0.605	0.760
PRKCD	TRPV4	9606.ENSP00000331602	9606.ENSP00000406191	0	0	0	0	0.055	0	0.900	0.079	0.905
PRKCD	RIPK4	9606.ENSP00000331602	9606.ENSP00000332454	0	0	0	0.554	0.057	0.537	0	0.893	0.949
PRKN	RPS27A	9606.ENSP00000355865	9606.ENSP00000272317	0	0	0	0.685	0	0.973	0.900	0.128	0.997
PRKN	SYN1	9606.ENSP00000355865	9606.ENSP00000295987	0	0	0	0	0.055	0.292	0	0.266	0.466
PRKN	RPTOR	9606.ENSP00000355865	9606.ENSP00000307272	0	0	0	0	0	0.292	0	0.303	0.486
PRKN	SMURF1	9606.ENSP00000355865	9606.ENSP00000354621	0	0	0	0	0	0.130	0	0.719	0.745
PRKN	RPS6	9606.ENSP00000355865	9606.ENSP00000369757	0	0	0	0	0	0.237	0	0.268	0.418
PRKN	UBQLN4	9606.ENSP00000355865	9606.ENSP00000357292	0	0	0	0	0	0.402	0	0.177	0.486
PRKN	SOD2	9606.ENSP00000355865	9606.ENSP00000446252	0	0	0	0	0	0.115	0	0.505	0.543
PRKN	VPS13C	9606.ENSP00000355865	9606.ENSP00000493560	0	0	0	0	0.042	0	0	0.647	0.648
PRKN	TAX1BP1	9606.ENSP00000355865	9606.ENSP00000379612	0	0	0	0	0	0.526	0	0.511	0.758
PRKN	USP8	9606.ENSP00000355865	9606.ENSP00000379721	0	0	0	0	0	0	0.900	0.475	0.945
PRKRA	RPP38	9606.ENSP00000318176	9606.ENSP00000478982	0	0	0	0	0.049	0	0.720	0	0.722
PRPF18	SNRPA1	9606.ENSP00000367835	9606.ENSP00000254193	0	0	0	0	0.055	0.482	0	0.462	0.714
PRPF18	SNRPE	9606.ENSP00000367835	9606.ENSP00000400591	0	0	0	0	0.093	0.468	0.540	0.377	0.843
PSAP	SFTPD	9606.ENSP00000378394	9606.ENSP00000361366	0	0	0	0	0.042	0	0	0.560	0.561
PSMF1	RBX1	9606.ENSP00000338039	9606.ENSP00000216225	0	0	0	0	0.050	0	0.500	0.091	0.530
PSMF1	RPS27A	9606.ENSP00000338039	9606.ENSP00000272317	0	0	0	0	0.060	0.065	0.500	0.060	0.531
PSMF1	TNKS	9606.ENSP00000338039	9606.ENSP00000311579	0	0	0	0	0	0.094	0.400	0.323	0.600
PSMF1	ROBO3	9606.ENSP00000338039	9606.ENSP00000380903	0	0	0	0	0	0	0.400	0	0.400
PSMF1	SPRED3	9606.ENSP00000338039	9606.ENSP00000345405	0	0	0	0	0	0	0.400	0	0.400
PSMF1	TNFRSF1B	9606.ENSP00000338039	9606.ENSP00000365435	0	0	0	0	0.043	0	0.400	0	0.401
PSMF1	RBFOX2	9606.ENSP00000338039	9606.ENSP00000413035	0	0	0	0	0	0.423	0	0	0.423
PSPN	PTPN11	9606.ENSP00000245810	9606.ENSP00000489597	0	0	0	0	0	0	0.500	0.067	0.513
PTBP1	SNRPA1	9606.ENSP00000349428	9606.ENSP00000254193	0	0	0	0	0.389	0	0	0.472	0.663
PTBP1	RBM10	9606.ENSP00000349428	9606.ENSP00000328848	0	0	0	0	0.188	0.615	0.400	0.408	0.874
PTBP1	RBM5	9606.ENSP00000349428	9606.ENSP00000343054	0	0	0	0	0.067	0	0	0.436	0.452
PTBP1	SRPK2	9606.ENSP00000349428	9606.ENSP00000377262	0	0	0	0	0.081	0.292	0	0.273	0.486
PTBP1	SRSF11	9606.ENSP00000349428	9606.ENSP00000359988	0	0	0	0	0.126	0	0.400	0.380	0.646
PTBP1	SNRPE	9606.ENSP00000349428	9606.ENSP00000400591	0	0	0	0	0.663	0	0	0.241	0.733
PTBP1	RBFOX2	9606.ENSP00000349428	9606.ENSP00000413035	0	0	0	0	0	0.493	0	0.669	0.825
PTMA	RBX1	9606.ENSP00000344547	9606.ENSP00000216225	0	0	0	0	0.168	0	0	0.318	0.409
PTMA	RPS27A	9606.ENSP00000344547	9606.ENSP00000272317	0	0	0	0	0.451	0.190	0	0.081	0.556
PTMA	RCC1	9606.ENSP00000344547	9606.ENSP00000497402	0	0	0	0	0.191	0.304	0	0.046	0.416
PTMA	SRSF11	9606.ENSP00000344547	9606.ENSP00000359988	0	0	0	0	0.470	0	0	0.062	0.482
PTMA	RPL23	9606.ENSP00000344547	9606.ENSP00000420311	0	0	0	0	0.470	0	0	0.095	0.500
PTMA	RPS6	9606.ENSP00000344547	9606.ENSP00000369757	0	0	0	0	0.515	0	0	0.064	0.527
PTMA	RPS9	9606.ENSP00000344547	9606.ENSP00000375632	0	0	0	0	0.610	0	0	0	0.610
PTPN1	STAT6	9606.ENSP00000360683	9606.ENSP00000300134	0	0	0	0	0.060	0.071	0	0.390	0.421
PTPN1	TLN1	9606.ENSP00000360683	9606.ENSP00000316029	0	0	0	0	0.049	0	0.400	0.213	0.511
PTPN1	PTPRF	9606.ENSP00000360683	9606.ENSP00000353030	0	0	0	0.755	0.084	0.097	0.900	0.376	0.941
PTPN1	PTPN11	9606.ENSP00000360683	9606.ENSP00000489597	0	0	0	0.752	0.114	0.045	0.900	0.240	0.927
PTPN11	STAG2	9606.ENSP00000489597	9606.ENSP00000218089	0	0	0	0	0.045	0	0	0.571	0.572
PTPN11	RPS27A	9606.ENSP00000489597	9606.ENSP00000272317	0	0	0	0	0.054	0.045	0.500	0.057	0.517
PTPN11	STAT6	9606.ENSP00000489597	9606.ENSP00000300134	0	0	0	0	0.063	0.073	0	0.624	0.645
PTPN11	UBASH3A	9606.ENSP00000489597	9606.ENSP00000317327	0	0	0	0	0	0	0	0.402	0.402
PTPN11	SMC1A	9606.ENSP00000489597	9606.ENSP00000323421	0	0	0	0	0.127	0	0	0.446	0.495
PTPN11	UNC5B	9606.ENSP00000489597	9606.ENSP00000334329	0	0	0	0	0.055	0	0.900	0.409	0.939
PTPN11	SMARCB1	9606.ENSP00000489597	9606.ENSP00000340883	0	0	0	0	0.044	0	0	0.522	0.524
PTPN11	PTPRF	9606.ENSP00000489597	9606.ENSP00000353030	0	0	0	0.680	0.109	0.097	0.900	0.144	0.922
PTPN11	WT1	9606.ENSP00000489597	9606.ENSP00000368370	0	0	0	0	0	0.045	0	0.571	0.572
PTPN11	SIPA1	9606.ENSP00000489597	9606.ENSP00000377771	0	0	0	0	0.042	0	0	0.615	0.615
PTPN11	PTPN6	9606.ENSP00000489597	9606.ENSP00000391592	0	0	0.064	0.950	0.042	0.079	0.900	0.497	0.950
PTPN11	THOC5	9606.ENSP00000489597	9606.ENSP00000420306	0	0	0	0	0.049	0	0.800	0	0.801
PTPN11	RPS6KA1	9606.ENSP00000489597	9606.ENSP00000435412	0	0	0	0	0.072	0	0	0.585	0.599
PTPN6	STAT6	9606.ENSP00000391592	9606.ENSP00000300134	0	0	0	0	0.147	0.073	0	0.322	0.417
PTPN6	TLN1	9606.ENSP00000391592	9606.ENSP00000316029	0	0	0	0	0.060	0	0	0.443	0.454
PTPN6	SOCS7	9606.ENSP00000391592	9606.ENSP00000499750	0	0	0	0	0.062	0	0	0.488	0.499
PTPRA	SMYD1	9606.ENSP00000369756	9606.ENSP00000393453	0	0	0	0	0.057	0	0	0.395	0.405
PTPRA	SPTBN4	9606.ENSP00000369756	9606.ENSP00000469242	0	0	0	0	0.067	0	0.400	0.058	0.426
PTPRD	SLC8A2	9606.ENSP00000370593	9606.ENSP00000236877	0	0	0	0	0.180	0.053	0	0.363	0.462
PTPRD	PTPRF	9606.ENSP00000370593	9606.ENSP00000353030	0	0	0.053	0.974	0.066	0.226	0	0.259	0.425
PTPRD	TENM1	9606.ENSP00000370593	9606.ENSP00000403954	0	0	0	0	0.122	0	0	0.349	0.404
PTPRD	RASAL1	9606.ENSP00000370593	9606.ENSP00000450244	0	0	0	0	0.068	0.094	0	0.353	0.405
PTPRD	SORCS2	9606.ENSP00000370593	9606.ENSP00000422185	0	0	0	0	0.083	0	0	0.413	0.438
PYGO1	SSBP3	9606.ENSP00000302327	9606.ENSP00000360371	0	0	0	0	0	0.225	0	0.301	0.435
PYGO1	TLE4	9606.ENSP00000302327	9606.ENSP00000365720	0	0	0	0	0	0	0.500	0.042	0.500
PYGO1	TCF7L2	9606.ENSP00000302327	9606.ENSP00000486891	0	0	0	0	0	0.050	0.500	0.159	0.565
QTRT2	YRDC	9606.ENSP00000420682	9606.ENSP00000362135	0.120	0	0	0	0.062	0	0	0.494	0.546
R3HDM1	UBAP2L	9606.ENSP00000387010	9606.ENSP00000389445	0	0	0	0	0.191	0.204	0	0.149	0.404
R3HDM1	RAB3GAP1	9606.ENSP00000387010	9606.ENSP00000411418	0	0	0	0	0.074	0	0	0.460	0.478
RAB10	SNAP23	9606.ENSP00000264710	9606.ENSP00000249647	0	0	0	0	0.102	0.148	0.500	0.362	0.723
RAB10	TOP3B	9606.ENSP00000264710	9606.ENSP00000381773	0	0	0	0	0.070	0	0	0.396	0.415
RAB10	RPTOR	9606.ENSP00000264710	9606.ENSP00000307272	0	0	0	0	0.042	0	0	0.525	0.525
RAB10	RAB1B	9606.ENSP00000264710	9606.ENSP00000310226	0	0	0.067	0.944	0.207	0.582	0	0.079	0.678
RAB1B	SEC24D	9606.ENSP00000310226	9606.ENSP00000280551	0	0	0	0	0.102	0	0.500	0.192	0.606
RAB1B	RAB6B	9606.ENSP00000310226	9606.ENSP00000285208	0	0	0.081	0.874	0.097	0.530	0	0.131	0.616
RAB1B	SEC23A	9606.ENSP00000310226	9606.ENSP00000306881	0	0	0	0	0.054	0.142	0	0.362	0.437
RAB1B	SEC16B	9606.ENSP00000310226	9606.ENSP00000308339	0	0	0	0	0	0	0.500	0.184	0.574
RAB1B	RAB4A	9606.ENSP00000310226	9606.ENSP00000355651	0	0	0.074	0.903	0.061	0.092	0	0.330	0.401
RAB1B	SEC31A	9606.ENSP00000310226	9606.ENSP00000378721	0	0	0	0	0.053	0.129	0	0.342	0.410
RAB1B	SELENOS	9606.ENSP00000310226	9606.ENSP00000381282	0	0	0	0	0.070	0.326	0	0.208	0.460
RAB1B	VPS33B	9606.ENSP00000310226	9606.ENSP00000327650	0	0	0	0	0.067	0.746	0	0.275	0.813
RAB24	SEL1L	9606.ENSP00000304376	9606.ENSP00000337053	0	0	0	0	0.060	0	0	0.492	0.502
RAB24	VPS8	9606.ENSP00000304376	9606.ENSP00000487164	0	0	0	0	0.058	0.412	0	0.180	0.506
RAB3D	RAB3GAP1	9606.ENSP00000222120	9606.ENSP00000411418	0	0	0	0	0	0	0	0.406	0.406
RAB3D	SNAP23	9606.ENSP00000222120	9606.ENSP00000249647	0	0	0	0	0.104	0	0	0.487	0.521
RAB3D	RIMS2	9606.ENSP00000222120	9606.ENSP00000427018	0	0	0	0	0	0.361	0	0.451	0.634
RAB3GAP1	RAB6B	9606.ENSP00000411418	9606.ENSP00000285208	0	0	0	0	0	0	0.500	0.201	0.583
RAB3GAP1	SYN1	9606.ENSP00000411418	9606.ENSP00000295987	0	0	0	0	0	0	0	0.509	0.509
RAB3GAP1	SCAF8	9606.ENSP00000411418	9606.ENSP00000413098	0	0	0	0	0.460	0	0	0	0.459
RAB3GAP1	SCOC	9606.ENSP00000411418	9606.ENSP00000477352	0	0	0	0	0.049	0	0	0.561	0.564
RAB4A	SNAP23	9606.ENSP00000355651	9606.ENSP00000249647	0	0	0	0	0.056	0.121	0	0.386	0.446
RAB4A	TIAM1	9606.ENSP00000355651	9606.ENSP00000286827	0	0	0	0	0	0.128	0	0.397	0.452
RAB4A	VPS50	9606.ENSP00000355651	9606.ENSP00000307666	0	0	0	0	0.044	0.145	0	0.405	0.471
RAB4A	STX12	9606.ENSP00000355651	9606.ENSP00000363054	0	0	0	0	0.081	0.102	0	0.558	0.604
RAB6B	RIMS2	9606.ENSP00000285208	9606.ENSP00000427018	0	0	0	0	0.062	0	0	0.419	0.431
RAB6B	SBF1	9606.ENSP00000285208	9606.ENSP00000370196	0	0	0	0	0.067	0.184	0	0.421	0.520
RAB6B	VPS33B	9606.ENSP00000285208	9606.ENSP00000327650	0	0	0	0	0	0.514	0	0.166	0.577
RAPGEF1	TLN1	9606.ENSP00000361264	9606.ENSP00000316029	0	0	0	0	0.081	0	0	0.386	0.412
RAPGEF1	SIPA1	9606.ENSP00000361264	9606.ENSP00000377771	0	0	0	0	0.068	0	0	0.385	0.402
RAPGEF1	WASF2	9606.ENSP00000361264	9606.ENSP00000483313	0	0	0	0	0.055	0	0	0.724	0.728
RASAL1	SPRED3	9606.ENSP00000450244	9606.ENSP00000345405	0	0	0	0	0	0	0.400	0	0.400
RASAL1	RASAL2	9606.ENSP00000450244	9606.ENSP00000356621	0	0	0	0.577	0	0.094	0.400	0.341	0.610
RASAL2	STAT6	9606.ENSP00000356621	9606.ENSP00000300134	0	0	0	0	0	0	0	0.408	0.408
RASAL2	SEC16B	9606.ENSP00000356621	9606.ENSP00000308339	0	0	0	0	0.058	0	0	0.506	0.514
RASAL2	SPRED3	9606.ENSP00000356621	9606.ENSP00000345405	0	0	0	0	0	0	0.400	0.131	0.456
RASSF2	SAV1	9606.ENSP00000368710	9606.ENSP00000324729	0	0	0	0	0	0.377	0	0.431	0.630
RBFOX2	RBMS1	9606.ENSP00000413035	9606.ENSP00000294904	0	0	0	0	0.042	0.361	0	0.108	0.406
RBFOX2	RBPMS	9606.ENSP00000413035	9606.ENSP00000340176	0	0	0	0	0.088	0.777	0	0.809	0.957
RBFOX2	RBM5	9606.ENSP00000413035	9606.ENSP00000343054	0	0	0	0	0.042	0	0	0.445	0.445
RBM10	THRAP3	9606.ENSP00000328848	9606.ENSP00000346634	0	0	0	0	0.180	0	0	0.303	0.404
RBM10	SMARCA4	9606.ENSP00000328848	9606.ENSP00000343896	0	0	0	0	0.178	0.089	0	0.373	0.490
RBM10	SRSF11	9606.ENSP00000328848	9606.ENSP00000359988	0	0	0	0	0.147	0	0.400	0.176	0.542
RBM5	SNRPA1	9606.ENSP00000343054	9606.ENSP00000254193	0	0	0	0	0.083	0.448	0	0.150	0.532
RBM5	RBM6	9606.ENSP00000343054	9606.ENSP00000266022	0	0	0	0.711	0.356	0	0	0.315	0.540
RBM5	SRSF11	9606.ENSP00000343054	9606.ENSP00000359988	0	0	0	0	0.407	0	0	0.463	0.668
RBMS1	RC3H2	9606.ENSP00000294904	9606.ENSP00000362774	0	0	0	0	0.049	0.389	0	0.109	0.437
RBPMS	TNS1	9606.ENSP00000340176	9606.ENSP00000171887	0	0	0	0	0.049	0	0	0.409	0.413
RBPMS	SLC17A6	9606.ENSP00000340176	9606.ENSP00000263160	0	0	0	0	0.055	0	0	0.400	0.409
RBPMS	UBQLN4	9606.ENSP00000340176	9606.ENSP00000357292	0	0	0	0	0.042	0	0	0.547	0.547
RBX1	SPRED3	9606.ENSP00000216225	9606.ENSP00000345405	0	0	0	0	0	0	0.400	0	0.400
RBX1	ROBO3	9606.ENSP00000216225	9606.ENSP00000380903	0	0	0	0	0	0	0.500	0.055	0.507
RBX1	RPA1	9606.ENSP00000216225	9606.ENSP00000254719	0	0	0	0	0.060	0	0.500	0.070	0.524
RBX1	SNRPE	9606.ENSP00000216225	9606.ENSP00000400591	0	0	0	0	0.469	0.131	0	0.069	0.533
RBX1	ZSWIM5	9606.ENSP00000216225	9606.ENSP00000352614	0	0	0	0	0	0	0.540	0.042	0.540
RBX1	WDR5	9606.ENSP00000216225	9606.ENSP00000351446	0	0	0	0	0.067	0.085	0.500	0.154	0.590
RBX1	RPA2	9606.ENSP00000216225	9606.ENSP00000363017	0	0	0	0	0.149	0	0.500	0.129	0.597
RBX1	ZBTB16	9606.ENSP00000216225	9606.ENSP00000338157	0	0	0	0	0	0	0.400	0.433	0.645
RBX1	WDTC1	9606.ENSP00000216225	9606.ENSP00000317971	0	0	0	0	0	0.301	0.540	0.068	0.674
RBX1	TNFAIP1	9606.ENSP00000216225	9606.ENSP00000226225	0	0	0	0	0	0.364	0.900	0.151	0.941
RBX1	RPS27A	9606.ENSP00000216225	9606.ENSP00000272317	0	0	0	0	0.166	0.902	0.500	0.423	0.973
RC3H2	ZFR	9606.ENSP00000362774	9606.ENSP00000265069	0	0	0	0	0.193	0.292	0	0.202	0.504
RC3H2	TNRC6B	9606.ENSP00000362774	9606.ENSP00000401946	0	0	0	0	0.044	0.420	0	0.047	0.426
RC3H2	TOP3B	9606.ENSP00000362774	9606.ENSP00000381773	0	0	0	0	0.102	0.396	0	0	0.434
RC3H2	UBAP2L	9606.ENSP00000362774	9606.ENSP00000389445	0	0	0	0	0.074	0.434	0	0	0.453
RCAN3	SMYD3	9606.ENSP00000363516	9606.ENSP00000419184	0	0	0	0	0	0.455	0	0.170	0.528
RCC1	RSPO1	9606.ENSP00000497402	9606.ENSP00000348944	0	0	0	0	0.070	0.147	0	0.354	0.443
RCC1	RCC2	9606.ENSP00000497402	9606.ENSP00000364585	0	0	0	0.616	0.226	0.229	0	0.327	0.563
RHEX	SBF1	9606.ENSP00000356093	9606.ENSP00000370196	0	0	0	0	0	0.420	0	0	0.420
RIBC1	SMC1A	9606.ENSP00000364476	9606.ENSP00000323421	0	0	0	0	0.151	0	0	0.473	0.534
RIBC1	SPANXN3	9606.ENSP00000364476	9606.ENSP00000359534	0	0	0	0	0	0.075	0	0.435	0.455
RIMS2	SYN1	9606.ENSP00000427018	9606.ENSP00000295987	0	0	0	0	0.114	0	0	0.453	0.495
RIMS2	TSPOAP1	9606.ENSP00000427018	9606.ENSP00000345824	0	0	0	0	0	0.579	0	0.932	0.970
RNF152	RPS27A	9606.ENSP00000316628	9606.ENSP00000272317	0	0	0	0	0	0.114	0.500	0.044	0.539
RNF17	ZAN	9606.ENSP00000255324	9606.ENSP00000480750	0	0	0	0	0.055	0	0	0.413	0.422
RNF17	TEX13A	9606.ENSP00000255324	9606.ENSP00000471604	0	0	0	0	0.140	0	0	0.362	0.429
RNF17	TDRD5	9606.ENSP00000255324	9606.ENSP00000406052	0	0	0	0.548	0.095	0	0	0.504	0.532
ROBO3	RPS27A	9606.ENSP00000380903	9606.ENSP00000272317	0	0	0	0	0	0.126	0.500	0.053	0.550
ROBO3	TCAP	9606.ENSP00000380903	9606.ENSP00000312624	0	0	0	0	0	0	0	0.502	0.502
ROBO3	RPS6	9606.ENSP00000380903	9606.ENSP00000369757	0	0	0	0	0	0	0.500	0	0.499
ROBO3	RPS9	9606.ENSP00000380903	9606.ENSP00000375632	0	0	0	0	0	0	0.500	0	0.499
ROBO3	RPL23	9606.ENSP00000380903	9606.ENSP00000420311	0	0	0	0	0	0	0.500	0	0.499
ROBO3	RPL31	9606.ENSP00000380903	9606.ENSP00000386717	0	0	0	0	0.044	0	0.500	0	0.501
ROBO3	RPL10	9606.ENSP00000380903	9606.ENSP00000413436	0	0	0	0	0	0	0.500	0.043	0.501
ROR2	WNT7A	9606.ENSP00000364860	9606.ENSP00000285018	0	0	0	0	0.052	0.131	0	0.615	0.655
RORA	STAT6	9606.ENSP00000261523	9606.ENSP00000300134	0	0	0	0	0.044	0.046	0.500	0.257	0.615
RPA1	STAG2	9606.ENSP00000254719	9606.ENSP00000218089	0	0	0	0	0.188	0	0	0.361	0.459
RPA1	RPS27A	9606.ENSP00000254719	9606.ENSP00000272317	0	0	0	0	0.050	0	0.500	0.248	0.611
RPA1	TOP3B	9606.ENSP00000254719	9606.ENSP00000381773	0	0	0	0	0.056	0.192	0.650	0.204	0.759
RPA1	RPA2	9606.ENSP00000254719	9606.ENSP00000363017	0	0	0	0	0.392	0.999	0.900	0.998	0.999
RPA2	RPS27A	9606.ENSP00000363017	9606.ENSP00000272317	0	0	0	0	0.083	0.050	0.500	0.082	0.546
RPA2	TOP3B	9606.ENSP00000363017	9606.ENSP00000381773	0	0	0	0	0	0	0.650	0.109	0.674
RPL10	RPS27A	9606.ENSP00000413436	9606.ENSP00000272317	0	0	0	0	0.920	0.971	0	0.272	0.998
RPL10	RPS6	9606.ENSP00000413436	9606.ENSP00000369757	0	0	0	0	0.999	0.980	0	0.403	0.999
RPL10	RPS9	9606.ENSP00000413436	9606.ENSP00000375632	0.086	0	0	0	0.939	0.982	0	0.441	0.999
RPL10	RPL31	9606.ENSP00000413436	9606.ENSP00000386717	0	0	0	0	0.999	0.986	0	0.164	0.999
RPL10	SOD2	9606.ENSP00000413436	9606.ENSP00000446252	0.042	0	0	0	0.069	0.399	0	0.159	0.489
RPL10	RPP38	9606.ENSP00000413436	9606.ENSP00000478982	0.057	0	0	0	0.365	0.324	0	0.132	0.602
RPL10	SRP72	9606.ENSP00000413436	9606.ENSP00000495128	0	0	0	0	0.080	0.882	0	0.081	0.892
RPL10	RPL7L1	9606.ENSP00000413436	9606.ENSP00000418221	0.061	0	0	0	0.701	0.770	0	0.171	0.939
RPL10	RPL23	9606.ENSP00000413436	9606.ENSP00000420311	0.106	0	0	0	0.961	0.986	0	0.507	0.999
RPL23	SLC27A1	9606.ENSP00000420311	9606.ENSP00000252595	0	0	0	0	0.042	0.455	0	0.044	0.457
RPL23	SNRPA1	9606.ENSP00000420311	9606.ENSP00000254193	0	0	0	0	0.489	0.186	0	0	0.566
RPL23	RPS27A	9606.ENSP00000420311	9606.ENSP00000272317	0	0	0	0	0.990	0.992	0	0.204	0.999
RPL23	YME1L1	9606.ENSP00000420311	9606.ENSP00000318480	0	0	0	0	0.100	0.506	0	0.246	0.635
